episode,run_0
500,-23.935325860777397
1000,-23.66148897061283
1500,-25.1485543140075
2000,-30.557721148967055
2500,-40.24066168041322
3000,-34.54813006222747
3500,-30.566845358449836
4000,-37.26775398149947
4500,-32.03249786731372
5000,-23.584144063089468
5500,-18.247901796200512
6000,-16.56601937718925
